Last updated,Ticket updated,Ticket created - Date,Country,Brand(상세),Category,Requested Channel type,1차 Defect Reason or Inquiries,2차 Defect Reason or Inquiries,Device,Product Name,Power Accessories _categories,Product Name: Caseology,Purchase Date - Date,ESC. 사유,Tier 2 Escalated,❗사진/영상 유무❗,최종 고객 대응,Order ID,ASIN,★문의SKU,T1 → T2,T2 → T3,"✅전체 주문 (Product Issue, 아크테크X)",❎전체 환불,✳️슈피겐 환불,Agent replies brackets,Agent replies,Agent wait time (min),On-hold time (min),링크,MCF 발송
1000159755,2026-09-07,2026-09-07,JP,PAcc.,6. Product Inquiry,Amazon Buyer Message,(Product Inquiry)_상품문의,,알 수 없음_추가정보 필요,Power Accessories,EV25MFAQ,,,상품 문의,TRUE,No,일반안내,해당없음,B0FPTKNYP3,ACP10511,,1,N/A,N/A,N/A,3-5,3,2534,188,https://spigenhelp.zendesk.com/agent/tickets/1000159755,
1000159756,2026-09-09,2026-09-09,IN,PAcc.,4. Product Issue,spigen.support@spigen.com,(PAcc.)_외형변형,,알 수 없음_추가정보 필요,Power Accessories,PA2000,,,,FALSE,No,일반안내,해당없음,B0C5R9ZMT6,ABA06401,,,N/A,N/A,N/A,1,1,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000159756,
1000159757,2026-09-12,2026-09-12,UK,CASE,4. Product Issue,SQ_website,(Case)_분리/이탈,,Google Pixel 9 Pro,Ultra Hybrid MagFit,,,2024-11-23,워런티 기간 불만,TRUE,Yes,도움불가,204-7085913-2163500,B0DHG75GX7,ACS09025,1,,2,0,0,3-5,3,6,38,https://spigenhelp.zendesk.com/agent/tickets/1000159757,0
1000159758,2026-09-09,2026-09-09,IN,PAcc.,4. Product Issue,spigen.support@spigen.com,(PAcc.)_충전불량,,알 수 없음_추가정보 필요,Power Accessories,PA2400,,2026-04-24,,FALSE,No,회수 (교품/환불),403-9180568-3582768,B0FG32T1WY,ABA08798,,,2,0,0,1,1,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000159758,
1000159759,2026-09-03,2026-09-13,IT,CASE,4. Product Issue,SQ_website,(Case)_황변,2차_(Other Inquiry)_감사인사,Galaxy S26 Ultra,Ultra Hybrid MagFit,,,2026-04-14,,FALSE,Yes,환불,171-7237479-7163510,B0FVBKD8N9,ACS10963,,,3,1,1,3-5,4,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000159759,0
1000159760,2026-09-09,2026-09-09,UK,PAcc.,4. Product Issue,SQ_website,(PAcc.)_충전불량,,알 수 없음_추가정보 필요,Power Accessories,F316W_Flat/Stand Wireless Charger(15W/UK Plug),,2025-04-06,,FALSE,Yes,일반안내,203-8352179-5148315,B07MN5FH7Y,000CH24978,,,2,1,0,1,1,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000159760,
1000159761,2026-09-09,2026-09-09,UK,CASE,4. Product Issue,SQ_website,(Case)_분리/이탈,,Galaxy Z Fold 7,Air Skin Aramid,,,2025-10-04,,FALSE,No,일반안내,204-0196803-4741144,B0F1BMRSY3,ACS09555,,,1,0,0,1,1,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000159761,0
1000159762,2026-09-10,2026-09-10,IT,SDA,4. Product Issue,SQ_website,(SDA)_파손,,Other (ODM),Kickstand,,,2026-08-19,,FALSE,Yes,환불,405-8708727-0379569,B01LW6NN8T,000EM20860,,,2,0,0,2,2,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000159762,
1000159763,2026-09-09,2026-09-09,etc.,CASE,4. Product Issue,spigen.support@spigen.com,(Case)_외관파손,,iPhone 17 Pro Max,알 수 없음  (No product info),,,,,FALSE,No,일반안내,해당없음,해당없음,해당없음,,,N/A,N/A,N/A,1,1,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000159763,
1000159764,2026-09-09,2026-09-09,UK,SP,4. Product Issue,SQ_website,(SP)_버블,,Google Pixel 11,SP_Glas.tR EZ Fit Pro,,,2026-08-26,,FALSE,Yes,일반안내,206-0728199-9332354,B0H1XYN7CM,AGL11480,,,1,0,0,1,1,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000159764,0
1000159765,2026-09-09,2026-09-09,IN,CASE,7. Other Inquiry,spigen.support@spigen.com,(Other Inquiry)_기타사항,,알 수 없음_추가정보 필요,알 수 없음  (No product info),,,,,FALSE,No,타부서 소관,60344,해당없음,해당없음,,,N/A,N/A,N/A,1,1,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000159765,
1000159766,2026-09-09,2026-09-09,UK,Newbiz,4. Product Issue,SQ_website,(New Biz)_충전불량,,알 수 없음_추가정보 필요,(New Biz)_ITLST90W,,,2026-07-04,,FALSE,Yes,일반안내,206-6647463-2438736,B0D3FQ679M,ACP07870,,,2,0,0,3-5,3,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000159766,0
1000159767,2026-09-04,2026-09-04,UK,Newbiz,4. Product Issue,Amazon Buyer Message,(New Biz)_파손,,해당없음_(New Biz),(New Biz)_Key Fob Case,,,2026-08-21,,FALSE,Yes,일반안내,204-3732676-0736358,B0FQRRM9PY,ACS10425,,,1,0,0,3-5,3,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000159767,0
1000159768,2026-09-09,2026-09-09,etc.,CASE,6. Product Inquiry,SQ_website,(Sales Inquiry)_출시일정문의,,Google Pixel 8,Tough Armor,,,,,FALSE,No,일반안내,해당없음,해당없음,해당없음,,,N/A,N/A,N/A,1,1,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000159768,
1000159769,2026-09-09,2026-09-09,etc.,PAcc.,4. Product Issue,spigen.support@spigen.com,(PAcc.)_충전불량,,알 수 없음_추가정보 필요,Power Accessories,PE2015,,,,FALSE,No,일반안내,해당없음,해당없음,해당없음,,,N/A,N/A,N/A,1,1,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000159769,
1000159770,2026-09-09,2026-09-09,NL,SDA,1. Invoice,Amazon Buyer Message,(Invoice)_invoice발행관련,,INVOICE - Other (ODM),Urban Fit,,,2026-08-26,,FALSE,No,일반안내,407-9711201-3377133,B09R2M316X,ACS04211,,,N/A,N/A,N/A,1,1,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000159770,0
1000159771,2026-09-10,2026-09-10,FR,CASE,4. Product Issue,SQ_website,(Case)_프레임파손,,Galaxy Z Fold 6,Ultra Hybrid Pro,,,2026-08-23,,FALSE,Yes,일반안내,171-2633707-0757922,B0CXTX9KJ2,ACS07813,,,2,0,0,2,2,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000159771,0
1000159773,2026-09-09,2026-09-09,DE,CASE,4. Product Issue,SQ_website,(Case)_킥스탠드이슈,,Galaxy Z Fold 8 Ultra,Slim Armor Pro S MagFit,,,2026-07-27,MCF발송,TRUE,Yes,MCF 발송,304-2891642-9889120,B0GYQDR1FW,ACS11778,1,,3,0,0,3-5,3,125,0,https://spigenhelp.zendesk.com/agent/tickets/1000159773,0
1000159775,2026-09-09,2026-09-09,IN,PAcc.,4. Product Issue,SQ_website,(PAcc.)_충전불량,,알 수 없음_추가정보 필요,Power Accessories,PF2104,,2026-01-15,,FALSE,No,회수 (교품/환불),406-2907046-8413905,B09XQX78PV,ACH04372,,,2,0,0,1,1,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000159775,
1000159776,2026-09-10,2026-09-10,FR,SP,4. Product Issue,SQ_website,(SP)_글라스깨짐,2차_(Refund Inquiry)_환불재안내,Galaxy A36,SP_Glas.tR EZ Fit Slim,,,2025-09-06,,FALSE,Yes,일반안내,403-7364697-7278733,B0DT46TVF8,AGL09202,,,1,1,1,2,2,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000159776,0
1000159777,2026-09-09,2026-09-09,IN,CASE,7. Other Inquiry,spigen.support@spigen.com,(Other Inquiry)_기타사항,,알 수 없음_추가정보 필요,알 수 없음  (No product info),,,,,FALSE,No,타부서 소관,OD437505083186140100,해당없음,해당없음,,,N/A,N/A,N/A,1,1,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000159777,
1000159778,2026-09-09,2026-09-09,IT,SDA,4. Product Issue,SQ_website,(SDA)_제품품질불만,,Apple Watch Series 9 (45mm),Rugged Armor Pro,,,2026-02-02,,FALSE,Yes,도움불가,404-7994424-1957108,B07HSSDV4S,062CS25324,,,1,0,0,2,2,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000159778,
1000159779,2026-09-09,2026-09-09,IN,CASE,4. Product Issue,spigen.support@spigen.com,(Case)_TPU늘어남,,Google Pixel 9 Pro,CYRILL_UltraColor,,,2025-11-27,,FALSE,Yes,환불,171-7307931-2913945,B0F1NG36BN,ACS07714,,,3,1,0,2,2,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000159779,
1000159780,2026-09-09,2026-09-09,IN,CASE,4. Product Issue,spigen.support@spigen.com,(Case)_분리/이탈,,Galaxy S26 Ultra,Tough Armor MagFit,,,2026-04-22,,FALSE,No,일반안내,403-6970396-0693102,B0FVBHT64R,ACS11033,,,2,0,0,1,1,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000159780,0
1000159781,2026-08-30,2026-08-30,,,,Amazon Buyer Message,,,,,,,,,FALSE,,,,,,,,,,,0,0,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000159781,
1000159782,2026-09-09,2026-09-09,IN,CASE,4. Product Issue,SQ_website,(Case)_킥스탠드이슈,,iPhone 17 Pro,Parallax S MagFit,,,2026-06-02,,FALSE,Yes,환불,171-6383592-0187527,B0FD1WB8CT,ACS09964,,,4,0,0,2,2,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000159782,
1000159783,2026-09-10,2026-09-10,JP,CASE,4. Product Issue,Rakuten,(Case)_코팅벗겨짐,,Galaxy Z Fold 8 Ultra,Air Skin Aramid MagFit,,,2026-08-05,Rakuten,TRUE,Yes,일반안내,436261-20260805-0625646643,B0GKQNSD4X,ACS11496,1,1,N/A,N/A,N/A,1,1,1631,49,https://spigenhelp.zendesk.com/agent/tickets/1000159783,
1000159784,2026-09-09,2026-09-09,etc.,n/a,8. 문의 사항 파악 불가,spigen.support@spigen.com,(Other Inquiry)_알수없음,,알 수 없음_추가정보 필요,알 수 없음  (No product info),,,,,FALSE,No,회신불요 (중복/스팸),해당없음,해당없음,해당없음,,,N/A,N/A,N/A,0,0,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000159784,
1000159785,2026-09-09,2026-09-09,IN,CASE,4. Product Issue,spigen.support@spigen.com,(Case)_황변,,iPhone 17 Pro Max,Ultra Hybrid,,,2026-08-30,,FALSE,Yes,환불,403-6991336-0575550,B0FD25XK76,ACS10033,,,4,0,0,1,1,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000159785,0
1000159786,2026-09-09,2026-09-09,IN,CASE,4. Product Issue,spigen.support@spigen.com,(Case)_황변,,Galaxy S25,Liquid Crystal,,,2026-07-06,,FALSE,Yes,환불,405-0722360-6755506,B0DJ9WN7V1,ACS08995,,,3,1,1,3-5,3,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000159786,
1000159787,2026-09-09,2026-09-09,DE,SDA,1. Invoice,Amazon Buyer Message,(Invoice)_invoice발행관련,,INVOICE - Other (ODM),Air Skin,,,2026-08-30,,FALSE,No,일반안내,305-7888665-1267549,B0GMTWP4R3,ACS11530,,,N/A,N/A,N/A,1,1,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000159787,0
1000159788,2026-09-09,2026-09-09,IN,PAcc.,4. Product Issue,spigen.support@spigen.com,(PAcc.)_외형변형,,알 수 없음_추가정보 필요,Power Accessories,PA2000,,2026-01-20,,FALSE,No,회수 (교품/환불),171-2517447-1325943,B0C5R9ZMT6,ABA06401,,,1,0,0,1,1,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000159788,
1000159789,2026-08-30,2026-08-30,,,,Amazon Buyer Message,,,,,,,,,FALSE,,,,,,,,,,,0,0,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000159789,
1000159790,2026-08-30,2026-08-30,,,,Amazon Buyer Message,,,,,,,,,FALSE,,,,,,,,,,,0,0,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000159790,
1000159791,2026-08-30,2026-08-30,,,,Amazon Buyer Message,,,,,,,,,FALSE,,,,,,,,,,,0,0,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000159791,
1000159792,2026-08-30,2026-08-30,,,,Amazon Buyer Message,,,,,,,,,FALSE,,,,,,,,,,,0,0,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000159792,
1000159793,2026-09-07,2026-09-07,IN,SDA,4. Product Issue,SQ_website,(SDA)_파손,2차_(Refund Inquiry)_환불재안내,Galaxy Watch 7 (44mm),Rugged Armor Pro,,,2025-12-01,,FALSE,Yes,환불,402-8125503-9919552,B0D5JLTMHB,ACS08338,,,3,0,0,3-5,4,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000159793,
1000159795,2026-09-10,2026-09-10,SE,SP,4. Product Issue,SQ_website,(SP)_먼지유입,,iPhone 15 Pro,SP_Glas.tR EZ Fit Slim,,,2026-08-28,,FALSE,Yes,환불,408-3407725-1857142,B0C9RWRD7Y,AGL06892,,,2,0,0,2,2,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000159795,
1000159796,2026-09-11,2026-09-11,IN,SDA,4. Product Issue,SQ_website,(SDA)_파손,2차_(Other Inquiry)_감사인사,Other (ODM),SA2403,,,2026-06-21,ODM 불량,TRUE,Yes,환불,408-2829413-6929144,B0DGX1VCWX,ASD07889,,,1,0,0,2,2,1041,52,https://spigenhelp.zendesk.com/agent/tickets/1000159796,
1000159797,2026-09-09,2026-09-09,DE,CASE,4. Product Issue,SQ_website,(Case)_분리/이탈,,Galaxy S24 Ultra,Ultra Hybrid OneTap Metal Ring MagFit,,,2024-11-10,,FALSE,Yes,도움불가,305-3262709-2144352,B0CM5F2J95,ACS07298,,,1,0,0,1,1,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000159797,0
1000159798,2026-08-30,2026-08-30,,,,Amazon Buyer Message,,,,,,,,,FALSE,,,,,,,,,,,0,0,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000159798,
1000159799,2026-08-30,2026-08-30,,,,Amazon Buyer Message,,,,,,,,,FALSE,,,,,,,,,,,0,0,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000159799,
1000159800,2026-09-09,2026-09-09,NL,SP,4. Product Issue,SQ_website,(SP)_부착어려움,,Google Pixel 8,SP_Glas.tR Optik,,,2025-03-09,,FALSE,No,도움불가,405-7508802-5857142,B0C15PZSXQ,AGL06352,,,4,0,0,1,1,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000159800,
1000159801,2026-08-30,2026-08-30,,,,Amazon Buyer Message,,,,,,,,,FALSE,,,,,,,,,,,0,0,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000159801,
1000159802,2026-09-09,2026-09-09,FR,CASE,1. Invoice,Amazon Buyer Message,(Invoice)_invoice발행관련,,INVOICE - Spigen (Cases),Tough Armor,,,2026-08-26,,FALSE,No,일반안내,408-1525914-4441113,B0BJRS327S,ACS05718PAN,,,N/A,N/A,N/A,1,1,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000159802,
1000159803,2026-09-10,2026-09-10,IN,PAcc.,4. Product Issue,spigen.support@spigen.com,(PAcc.)_충전불량,,알 수 없음_추가정보 필요,Power Accessories,PA2401,,2025-12-18,,FALSE,No,회수 (교품/환불),407-1821700-1499524,B0DTJQ3K1K,ABA07629,,,1,0,0,2,2,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000159803,
1000159804,2026-09-11,2026-09-11,FR,SP,2. Delivery,SQ_website,(Delivery Issue)_구성품누락,,Galaxy Z Fold 8,SP_Glas.tR EZ Fit Pro,,,2026-08-27,MCF발송,TRUE,Yes,MCF 발송,405-1995997-3882742,B0H4HXY67W,AGL11759,1,,2,0,0,3-5,5,89,11,https://spigenhelp.zendesk.com/agent/tickets/1000159804,1
1000159805,2026-09-10,2026-09-10,DE,CASE,4. Product Issue,SQ_website,(Case)_황변,,Galaxy S25,Ultra Hybrid MagFit,,,2025-09-23,,FALSE,Yes,환불,028-2081945-7876327,B0DJ9T34WK,ACS09002,,,1,0,0,3-5,5,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000159805,0
1000159806,2026-09-10,2026-09-10,IN,PAcc.,4. Product Issue,spigen.support@spigen.com,(PAcc.)_접촉불량,,알 수 없음_추가정보 필요,Power Accessories,"C10CL_1M,1Pack,USB-C to Lightning",,2026-04-06,,FALSE,No,일반안내,406-3966660-6220338,B07PT3T9NM,C10CL,,,1,0,0,1,1,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000159806,
1000159807,2026-09-10,2026-09-10,IN,PAcc.,4. Product Issue,SQ_website,(PAcc.)_충전불량,,알 수 없음_추가정보 필요,Power Accessories,PE2302,,2025-08-31,,FALSE,No,회수 (교품/환불),402-9477940-5774734,B0DL6DG9DQ,ACH06946,,,4,0,0,1,1,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000159807,
1000159808,2026-09-03,2026-09-13,IN,CASE,4. Product Issue,spigen.support@spigen.com,(Case)_코팅벗겨짐,,Galaxy S25,Tough Armor MagFit,,,2026-04-03,,FALSE,Yes,환불,402-6230769-2801157,B0DJ9TZ9HP,ACS09009,,,1,0,0,3-5,3,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000159808,
1000159809,2026-08-30,2026-08-30,,,,Amazon Buyer Message,,,,,,,,,FALSE,,,,,,,,,,,0,0,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000159809,
1000159810,2026-08-30,2026-08-30,,,,Amazon Buyer Message,,,,,,,,,FALSE,,,,,,,,,,,0,0,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000159810,
1000159811,2026-09-10,2026-09-10,IN,CASE,4. Product Issue,spigen.support@spigen.com,(Case)_황변,,iPhone 17 Pro Max,Ultra Hybrid MagFit,,,2025-12-20,,FALSE,Yes,환불,406-2516772-0931558,B0FD25XK7D,ACS10037,,,2,0,0,1,1,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000159811,
1000159812,2026-09-10,2026-09-10,IN,CASE,4. Product Issue,SQ_website,(Case)_황변,2차_(Refund Inquiry)_환불재안내,iPhone 17 Pro,Ultra Hybrid MagFit,,,2026-04-16,,FALSE,Yes,환불,171-2353931-1664367,B0FD28CZDK,ACS10066,,,2,0,0,1,1,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000159812,
1000159813,2026-09-12,2026-09-12,ES,SP,4. Product Issue,Amazon Buyer Message,(SP)_먼지유입,,iPhone 15 Pro,SP_Glas.tR EZ Fit Slim,,,2026-08-27,MCF발송,TRUE,Yes,MCF 발송,403-6789387-8372342,B0C9RWRD7Y,AGL06892,1,,1,0,0,3-5,5,11,0,https://spigenhelp.zendesk.com/agent/tickets/1000159813,1
1000159814,2026-09-10,2026-09-10,UK,SDA,6. Product Inquiry,Amazon Buyer Message,(Product Inquiry)_상품문의,,Galaxy Watch 6 (40mm),Rugged Armor,,,,,FALSE,No,일반안내,해당없음,B0C4G2NFW7,ACS06501,,,N/A,N/A,N/A,1,1,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000159814,
1000159816,2026-09-10,2026-09-10,etc.,n/a,8. 문의 사항 파악 불가,spigen.support@spigen.com,(Other Inquiry)_알수없음,,알 수 없음_추가정보 필요,알 수 없음  (No product info),,,,,FALSE,No,회신불요 (중복/스팸),해당없음,해당없음,해당없음,,,N/A,N/A,N/A,0,0,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000159816,
1000159818,2026-09-10,2026-09-10,IN,PAcc.,4. Product Issue,spigen.support@spigen.com,(PAcc.)_충전불량,,알 수 없음_추가정보 필요,Power Accessories,EB10020CCA,,2026-03-02,,FALSE,Yes,일반안내,171-2537048-4173951,B0G6K71VHS,ACA10827,,,1,0,0,1,1,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000159818,
1000159819,2026-09-10,2026-09-10,UK,CASE,4. Product Issue,SQ_website,(Case)_황변,,iPhone 17 Pro,Ultra Hybrid MagFit,,,2026-07-29,,FALSE,Yes,일반안내,205-2174457-2341112,B0FD2LF1SC,ACS10074,,,1,0,0,1,1,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000159819,0
1000159820,2026-09-10,2026-09-10,FR,CASE,2. Delivery,SQ_website,(Delivery Inquiry)_배송기간문의,2차_(Case)_타사필름간섭,Galaxy Z Fold 8,Slim Armor Pro MagFit,,,2026-08-22,출시/재입고 문의,TRUE,No,일반안내,404-7647257-5017946,B0GMT5Z1KX,ACS11558,1,3,7,0,0,2,2,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000159820,0
1000159821,2026-09-10,2026-09-10,etc.,n/a,8. 문의 사항 파악 불가,spigen.support@spigen.com,(Other Inquiry)_알수없음,,알 수 없음_추가정보 필요,알 수 없음  (No product info),,,,,FALSE,No,회신불요 (중복/스팸),해당없음,해당없음,해당없음,,,N/A,N/A,N/A,0,0,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000159821,
1000159822,2026-09-10,2026-09-10,DE,SP,4. Product Issue,SQ_website,(SP)_찍힘,2차_(Other Inquiry)_감사인사,Galaxy Watch 9 (44mm),SP_Glas.tR EZ Fit Slim,,,2026-08-18,,FALSE,Yes,일반안내,304-5959207-8341932,B0F97QNM7C,AGL09876,,,4,1,0,2,2,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000159822,0
1000159823,2026-09-10,2026-09-10,IN,PAcc.,4. Product Issue,spigen.support@spigen.com,(PAcc.)_충전불량,,알 수 없음_추가정보 필요,Power Accessories,PE2302,,2026-08-21,,FALSE,No,회수 (교품/환불),403-0083050-8890767,B0DL6DG9DQ,ACH06946,,,1,0,0,1,1,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000159823,
1000159824,2026-09-10,2026-09-10,etc.,SDA,6. Product Inquiry,SQ_website,(Product Inquiry)_구성품문의,,Other (ODM),Mag Fit S,,,,,FALSE,No,일반안내,403-4464278-8270762,B08Q3VDLNR,AMP02672,,,N/A,N/A,N/A,1,1,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000159824,
1000159826,2026-09-10,2026-09-10,IN,CASE,4. Product Issue,SQ_website,(Case)_스크래치,,Galaxy S25 Edge,Ultra Hybrid MagFit,,,2026-06-21,,FALSE,Yes,도움불가,404-7481291-1899534,B0DWYJYY9M,ACS09416,,,5,0,0,1,1,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000159826,
1000159827,2026-09-10,2026-09-10,FR,CASE,4. Product Issue,SQ_website,(Case)_카메라커버이슈,,Galaxy S26 Ultra,Optik Armor,,,2026-07-30,,FALSE,Yes,환불,171-7334803-4811520,B0FXCLF5L3,ACS11224,,,1,1,1,3-5,4,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000159827,0
1000159829,2026-09-11,2026-09-11,DE,CASE,4. Product Issue,SQ_website,(Case)_외관파손,,Galaxy Z Flip 7 FE,Tough Armor Pro MagFit,,,2026-04-08,,FALSE,Yes,환불,302-0326772-0456351,B0F8CXPSLP,ACS09807,,,4,1,0,2,2,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000159829,0
1000159831,2026-09-12,2026-09-12,UK,SP,4. Product Issue,SQ_website,(SP)_표면스크래치,,iPhone 11,SP_Glas.tR alignmaster_slim,,,2026-06-26,,FALSE,Yes,환불,202-5279636-2456319,B07WP9ZGQZ,AGL00106,,,1,0,0,2,2,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000159831,0
1000159832,2026-09-10,2026-09-10,etc.,CASE,6. Product Inquiry,SQ_website,(Sales Inquiry)_출시일정문의,,Galaxy S26 Ultra,Liquid Air,,,,,FALSE,No,일반안내,해당없음,해당없음,해당없음,,,N/A,N/A,N/A,1,1,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000159832,
1000159833,2026-09-10,2026-09-10,IN,CASE,7. Other Inquiry,SQ_website,(Other Inquiry)_기타사항,,알 수 없음_추가정보 필요,알 수 없음  (No product info),,,,,FALSE,No,타부서 소관,OD336739909579187100,해당없음,해당없음,,,N/A,N/A,N/A,1,1,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000159833,
1000159834,2026-09-12,2026-09-12,DE,SP,4. Product Issue,SQ_website,(SP)_측면들뜸,,Google Pixel 11 Pro,SP_Glas.tR EZ Fit Pro,,,2026-08-22,MCF발송,TRUE,Yes,MCF 발송,302-9370746-5940361,B0H1XYN7CM,AGL11480,1,,2,0,0,3-5,3,12,0,https://spigenhelp.zendesk.com/agent/tickets/1000159834,1
1000159836,2026-09-10,2026-09-10,UK,CASE,4. Product Issue,SQ_website,(Case)_분리/이탈,,Galaxy Z Fold 7,Slim Armor Pro MagFit,,,2025-10-04,,FALSE,Yes,환불,026-7089777-7523547,B0F1BW4QBC,ACS09552,,,1,0,0,2,2,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000159836,0
1000159837,2026-09-10,2026-09-10,DE,CASE,6. Product Inquiry,Amazon Buyer Message,(Product Inquiry)_상품문의,,Galaxy S26 FE,Ultra Hybrid S MagFit,,,,,FALSE,No,일반안내,해당없음,해당없음,해당없음,,,N/A,N/A,N/A,1,1,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000159837,
1000159838,2026-09-10,2026-09-10,UK,CASE,6. Product Inquiry,SQ_website,(Case)_양면테이프,,Galaxy Z Fold 8 Ultra,Tough Armor Pro MagFit,,,2026-07-22,,FALSE,No,일반안내,026-7603921-9110707,B0GKQQWZ67,ACS11499,,,1,0,0,1,1,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000159838,0
1000159839,2026-09-10,2026-09-10,DE,CASE,4. Product Issue,SQ_website,(Case)_황변,,Google Pixel 10 Pro,Ultra Hybrid,,,2025-10-24,,FALSE,Yes,일반안내,305-1431694-3956309,B0F49D7HWT,ACS09715,,,3,0,0,1,1,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000159839,0
1000159840,2026-09-12,2026-09-12,IN,CASE,4. Product Issue,spigen.support@spigen.com,(Case)_카메라커버이슈,,Galaxy S26 Ultra,Optik Armor,,,2026-05-08,,FALSE,Yes,일반안내,171-9977267-9574761,B0FVBPV3QF,ACS11040,,,3,0,0,2,2,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000159840,
1000159841,2026-09-10,2026-09-10,IN,SDA,2. Delivery,Amazon Buyer Message,(Delivery Issue)_미배송(배송미완료),,Other (ODM),TS35-1,,,2026-08-26,,FALSE,No,일반안내,404-1110269-6177101,B0DK7N6LJH,ACP08312,,,N/A,N/A,N/A,1,1,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000159841,
1000159842,2026-09-10,2026-09-10,JP,CASE,4. Product Issue,SQ_website,(Case)_황변,,iPhone 17 Pro,Ultra Hybrid T MagFit,,,2025-10-28,,FALSE,Yes,일반안내,249-4307031-3591061,B0FD21GLV5,ACS10077,,,1,0,0,2,2,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000159842,
1000159843,2026-09-10,2026-09-10,DE,CASE,4. Product Issue,Amazon Buyer Message,(Case)_코팅벗겨짐,,iPhone 12,Tough Armor,,,2021-02-14,,FALSE,No,도움불가,305-4965685-6633918,B08BGZHRX2,ACS01710,,,N/A,N/A,N/A,1,1,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000159843,
